ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
New Plumbing Solutions ,,,,,,,,,,JTW101226,,2024-11-28T00:00:00,,411.4,PFM01KB10,SALTO MIFARE 1K FOB BLU FRAME WHT CENTRE Pkt=10,3.0,120.5,0,,GST,0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW101226,,2024-11-28T00:00:00,,411.4,POST,POSTAGE,1.0,12.5,0,,GST,0,Job,,,,,
Brunswick Ex-Wool Mills,,,,,,,,,,JTW101227,,2024-11-28T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Brunswick Ex-Wool Mills,,,,,,,,,,JTW101227,,2024-11-28T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101235,,2024-11-28T00:00:00,,32.45,CARD - RCUT 5202,CARD - RCUT BI-LOCK,1.0,29.5,0,,GST,0,Job,,,,,
MBE POINT COOK,,,,,,,,,,JTW101243,,2024-12-01T00:00:00,,45.1,P2GSM,GSM ALARM MONITORING,1.0,45.1,0,,GST,0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW101244,,2024-12-01T00:00:00,,96.01,P2GSMDOM,GSM ALARM MONITORING NEW PLUMBLING SOLUTIONS - NORTHCOTE - MPATH-TM029683 MP-C-S-12HMULTIPATH COMMERCIAL SINGLE SIM P02 Since 18/03/2019,2.0,43.64,0,,GST,0,Job,,,,,
Ausgroup Alliance,,,,,,,,,,JTW101245,,2024-12-01T00:00:00,,49.5,P2GSMDOM,GSM ALARM MONITORING AUS GROUP ALLIANCE - KEYSBOROUGH MPATH-TM020005 MP-C-S-12H MULTIPATH COMMERCIAL SINGLE SIM P02 Since 26/09/2017,1.0,45.0,0,,GST,0,Job,,,,,
DINEAMIC,,,,,,,,,,JTW101246,,2024-12-01T00:00:00,,45.65,P2GSM,GSM ALARM MONITORING,1.0,41.5,0,,GST,0,Job,,,,,
Marcel Harvey,,,,,,,,,,JTW101247,,2024-12-01T00:00:00,,37.62,P2GSM,GSM ALARM MONITORING TEMPLESTOWE PA-R-20M PARADOX RESIDENTIAL  Since15/12/2016,1.0,34.2,0,,GST,0,Job,,,,,
Locksmith Services ,,,,,,,,,,JTW101248,,2024-12-01T00:00:00,,55.0,P2GSMDOM,GSM ALARM MONITORING  ELITE WAY  Since 05/04/2019,1.0,50.0,0,,GST,0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW101251,,2024-12-01T00:00:00,,33.0,JTWSKY,SKYCOMMAND NOTIFICATIONS MONTLY,3.0,11.0,0,,GST,0,Job,,,,,
Ultra Fine Foods Victoria Office,,,,,,,,,,JTW101252,,2024-12-01T00:00:00,,48.0,P2GSMDOM,GSM ALARM MONITORING,1.0,48.0,0,,GST,0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW101254,,2024-12-02T00:00:00,,640.75,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW101254,,2024-12-02T00:00:00,,640.75,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW101254,,2024-12-02T00:00:00,,640.75,FSH-FES20M.,"FSH FES20M High Security Strike, Monitored,",1.0,382.5,0,,GST,0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW101255,,2024-12-02T00:00:00,,254.82,PCM01KB50,SALTO ISO MIFARE CARD 1K WHT Pkt=50,1.0,219.15,0,,GST,0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW101255,,2024-12-02T00:00:00,,254.82,POST,POSTAGE,1.0,12.5,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101256,,2024-12-02T00:00:00,,396.0,CARD - POLE CAM,SECURITY CAMERAS WEEKLY upgrade to 180m camera,4.0,90.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101257,,2024-12-02T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101257,,2024-12-02T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101258,,2024-12-02T00:00:00,,1039.58,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101258,,2024-12-02T00:00:00,,1039.58,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101258,,2024-12-02T00:00:00,,1039.58,UM150ZRIMB56,"SALTO XS4 Mini Escutcheon for Australian Mortice with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Cover, Suit 57-70mm Door.",1.0,745.07,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101259,,2024-12-02T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101259,,2024-12-02T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
24/7 Pro Locksmiths Pty Ltd,,,,,,,,,,JTW101261,,2024-12-02T00:00:00,,1211.54,NMP3P48825CPB1,"SALTO NEOxx G3 Padlock, HSE, 48mm, 25mm Permanent Shackle With Chain",2.0,809.85,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101263,,2024-12-05T00:00:00,,726.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101263,,2024-12-05T00:00:00,,726.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101263,,2024-12-05T00:00:00,,726.0,CS8201,"CS 6 Channel RF Reciever, Standalone",2.0,125.0,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101263,,2024-12-05T00:00:00,,726.0,CS8304,CS Technologies 4 Button RF Remote with Slide Cover - Default Programming,6.0,35.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101267,,2024-12-06T00:00:00,,1039.58,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101267,,2024-12-06T00:00:00,,1039.58,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101267,,2024-12-06T00:00:00,,1039.58,UM150ZRIMB56,"SALTO XS4 Mini Escutcheon for Australian Mortice with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Cover, Suit 57-70mm Door.",1.0,745.07,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101268,,2024-12-06T00:00:00,,291.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101268,,2024-12-06T00:00:00,,291.5,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101268,,2024-12-06T00:00:00,,291.5,MINI60MM, D/LATCH 530-12 SC 60MM B/SET,1.0,65.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101269,,2024-12-06T00:00:00,,1980.55,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101269,,2024-12-06T00:00:00,,1980.55,UM150ZRIMBB6,SALTO   MINI AUS Model UM150 ,2.0,725.25,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101269,,2024-12-06T00:00:00,,1980.55,LAB1,1 HOURS LABOUR,2.5,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101270,,2024-12-06T00:00:00,,2443.32,AJAXTOUCH,AJAX TOUCH SCREEN KYPADS ,1.0,598.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101270,,2024-12-06T00:00:00,,2443.32,AJAX#80001,"Ajax Starter Kit includes: 1 x Hub2 AJAX#35992, 2 x Motion Protect AJAX#30655, 1 x Space Control AJAX#30670, 1 x Home Siren AJAX#30630",1.0,984.2,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101270,,2024-12-06T00:00:00,,2443.32,AJAX#30671,AJAX StreetSiren (Black),1.0,239.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101270,,2024-12-06T00:00:00,,2443.32,LAB1,1 HOURS LABOUR,4.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101272,,2024-12-06T00:00:00,,2599.23,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101272,,2024-12-06T00:00:00,,2599.23,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",2.0,1016.47,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101272,,2024-12-06T00:00:00,,2599.23,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,2.0,115.0,0,,GST,0,Job,,,,,
Camberwell South Primary School,,,,,,,,,,JTW101274,,2024-12-06T00:00:00,,366.3,CFAD207BEST10,"SALTO Keyfobs, DESfire 2K in Blue Frame and suit SPACE Platform. Pack of 10 units.",3.0,111.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101275,,2024-12-09T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101275,,2024-12-09T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101279,,2024-12-10T00:00:00,,644.6,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101279,,2024-12-10T00:00:00,,644.6,HDD-3TB-DVR,4TB HDD - Surveillance HDD for DVRs & NVRs,1.0,286.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101279,,2024-12-10T00:00:00,,644.6,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101280,,2024-12-10T00:00:00,,165.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101280,,2024-12-10T00:00:00,,165.0,LAB1,1 HOURS LABOUR,0.5,100.0,0,,GST,0,Job,,,,,
Grove ,,,,,,,,,,JTW101281,,2024-12-11T00:00:00,,332.75,RCYl570,RESTRICTED 570 CYLINDERS WITH Z CAM ,2.0,145.0,0,,GST,0,Job,,,,,
Grove ,,,,,,,,,,JTW101281,,2024-12-11T00:00:00,,332.75,POST,POSTAGE,1.0,12.5,0,,GST,0,Job,,,,,
Newpol Construction,,,,,,,,,,JTW101285,,2024-12-13T00:00:00,,2031.37,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0,Job,,,,,
Newpol Construction,,,,,,,,,,JTW101285,,2024-12-13T00:00:00,,2031.37,INSTALL,INSTALLATION ,1.0,1760.0,0,,GST,0,Job,,,,,
Newpol Construction,,,,,,,,,,JTW101285,,2024-12-13T00:00:00,,2031.37,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,275.0,0,,GST,0,Job,,,,,
Newpol Construction,,,,,,,,,,JTW101285,,2024-12-13T00:00:00,,2031.37,DISC,DISCOUNT ,-1.0,113.63,0,,GST,0,Job,,,,,
Nossal High School,,,,,,,,,,JTW101286,,2024-12-13T00:00:00,,137.5,CFAD207BEST10,"SALTO Keyfobs, DESfire 2K in Blue Frame and suit SPACE Platform. Pack of 10 units.",1.0,125.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101287,,2024-12-16T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101287,,2024-12-16T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101288,,2024-12-16T00:00:00,,262.9,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101288,,2024-12-16T00:00:00,,262.9,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Minaret College,,,,,,,,,,JTW101288,,2024-12-16T00:00:00,,262.9,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,39.0,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,EM750Z00IMBB65,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 42-47mm Door, ",17.0,1017.74,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,17.0,70.0,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",17.0,38.35,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,PSPACEOPT0033,Bluenet option per door ,17.0,166.95,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,3.0,155.0,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,MISC,"GREENWAYS

3 X SALTO XS4 ONES

3 X SCAR PLATES 

3 X ONLINE DOOR LICENSE 

3 X NODES",1.0,3879.12,0,,GST,0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW101289,,2024-12-16T00:00:00,,30436.62,MISC,"1 X SALTO XS4 PRIVACY

1 X SCAR PLATES 

1 X ONLINE DOOR LICENSE 

1 X NODES
",1.0,1343.85,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",29.0,1025.47,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",20.0,48.35,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,EM756Z00IMB56,"SALTO XS4 ONE Escutcheon with Electronic Privacy, Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm ",3.0,1036.9,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,GATEWAYW3CAUS,"SALTO BLUEnet WIRELESS GATEWAY AUS, PoE, WHITE",1.0,500.2,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,PSPACEOPT0033,Bluenet option per door ,2.0,166.95,0,,GST,0,Job,,,,,
Saints College,,,,,,,,,,JTW101290,,2024-12-16T00:00:00,,38274.97,MISC,Refit Roller Door Control and Add T snib ,1.0,145.0,0,,GST,0,Job,,,,,
Live Volts Electrical ,,,,,,,,,,JTW101291,,2024-12-17T00:00:00,,1266.28,MISC,ajax cctv kit 2 cameras 1 network switch 1 x 8 ch nvr ,1.0,1266.28,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",2.0,1016.47,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",2.0,38.35,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,PSPACEOPT0033,Bluenet option per door ,2.0,166.95,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,LAB1,1 HOURS LABOUR,5.0,100.0,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,CCVD2070050,"SALTO Cards, PVC with DESFire 2K, Blank both sides and suit SPACE Platform. Pack of 50 units",3.0,333.0,0,,GST,0,Job,,,,,
McClelland College,,,,,,,,,,JTW101292,,2024-12-17T00:00:00,,4945.09,CDC-3-S,"Carbine CDC-3 Radius EN2-4 40kg - 80kg door closer, Silver, with Backcheck",2.0,169.0,0,,GST,0,Job,,,,,
24/7 Pro Locksmiths Pty Ltd,,,,,,,,,,JTW101293,,2024-12-17T00:00:00,,605.77,NMP3P48825CPB1,"SALTO NEOxx G3 Padlock, HSE, 48mm, 25mm Permanent Shackle With Chain",1.0,809.85,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101294,,2024-12-17T00:00:00,,165.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW101294,,2024-12-17T00:00:00,,165.0,LAB1,1 HOURS LABOUR,0.5,100.0,0,,GST,0,Job,,,,,
Windermere,,,,,,,,,,JTW101295,,2024-12-19T00:00:00,,3702.11,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Windermere,,,,,,,,,,JTW101295,,2024-12-19T00:00:00,,3702.11,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0,Job,,,,,
Windermere,,,,,,,,,,JTW101295,,2024-12-19T00:00:00,,3702.11,WRDM0E4BV,"SALTO XS European Keypad Wall Reader with HSE, BLE and Mifare DESFire, Braille Embossed Keys, Conical Shape, Black Finish, For CU42 and CUC1 Controllers.",3.0,1021.85,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,EM750Z00IMBB65,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 42-47mm Door, ",2.0,995.0,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,BOSBM30SSS,KABA LOCK SBM30 SC,2.0,190.0,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,BOSB260SSS,KABA EXTENDED TIMBER FACE PLATE SB260MMSSS FOR TIMBER DOORS,2.0,49.15,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,LAB1,1 HOURS LABOUR,5.0,100.0,0,,GST,0,Job,,,,,
Community College Gippsland,,,,,,,,,,JTW101296,,2024-12-19T00:00:00,,3405.93,09351163,BDS Extended strike. Suits 3582 mortice locks,1.0,28.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101297,,2024-12-19T00:00:00,,537.35,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101297,,2024-12-19T00:00:00,,537.35,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101297,,2024-12-19T00:00:00,,537.35,CARD - SWBLA5590QAKSC,BI LOCK 570 CYLINDER ,1.0,145.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101297,,2024-12-19T00:00:00,,537.35,CARD - RCUT 5202,CARD - RCUT BI-LOCK,3.0,29.5,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101297,,2024-12-19T00:00:00,,537.35, DK4306SSS,DORMAKABA ESCUTCHEON 4306SSS,1.0,35.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101298,,2024-12-19T00:00:00,,1083.06,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101298,,2024-12-19T00:00:00,,1083.06,UM350ZRIMB38,"SALTO XS4 Mini Metal Escutcheon for Australian Mortice with Z Handles, HSE, BLE and Mifare DESfire, 8mm Spindle, Stainless Steel Finish with Black Reader, Suit 35-50mm Door.
 Quick View
",1.0,786.25,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101298,,2024-12-19T00:00:00,,1083.06,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",1.0,38.35,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101298,,2024-12-19T00:00:00,,1083.06,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101299,,2024-12-19T00:00:00,,1429.42,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101299,,2024-12-19T00:00:00,,1429.42,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",1.0,1016.47,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101299,,2024-12-19T00:00:00,,1429.42,SG-SBML30,30mm Backset MORTICE LOCK,1.0,183.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101300,,2024-12-19T00:00:00,,1228.12,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101300,,2024-12-19T00:00:00,,1228.12,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",1.0,1016.47,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101301,,2024-12-19T00:00:00,,1313.92,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101301,,2024-12-19T00:00:00,,1313.92,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",1.0,1016.47,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101301,,2024-12-19T00:00:00,,1313.92,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,78.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,UM350ZRIMB38,"SALTO XS4 Mini Metal Escutcheon for Australian Mortice with Z Handles, HSE, BLE and Mifare DESfire, 8mm Spindle, Stainless Steel Finish with Black Reader, Suit 35-50mm Door.
 Quick View
",7.0,786.25,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,EM750Z00IMBB65,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 42-47mm Door, ",14.0,1017.74,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,CL100B5002SC,CAVLOCK SL/DOOR LOCK CL100 CL100B5002 SC,3.0,264.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,2.0,168.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,21.0,60.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101302,,2024-12-24T00:00:00,,25265.64,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",19.0,38.35,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101303,,2024-12-24T00:00:00,,7140.95,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW101303,,2024-12-24T00:00:00,,7140.95,UM150ZRIMB56,"SALTO XS4 Mini Escutcheon for Australian Mortice with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Cover, Suit 57-70mm Door.",3.0,745.07,0,,GST,0,Job,,,,,
