ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Cardinia Shire Council,,,,,,,,,,JTW100224,,2024-02-04T00:00:00,,385.0,AFLAB,AFTER HOURS LABOUR,1.0,120.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100227,,2024-02-04T00:00:00,,923.45,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100227,,2024-02-04T00:00:00,,923.45,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,524.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100227,,2024-02-04T00:00:00,,923.45,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100227,,2024-02-04T00:00:00,,923.45,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100228,,2024-02-04T00:00:00,,641.3,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",4.0,142.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100228,,2024-02-04T00:00:00,,641.3,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Catherine McAuley College,,,,,,,,,,JTW100229,,2024-02-04T00:00:00,,381.15,PFM01KB10,SALTO MIFARE 1K FOB BLU FRAME WHT CENTRE Pkt=10,3.0,110.5,0,,GST,0.0,Job,,,,,
Catherine McAuley College,,,,,,,,,,JTW100229,,2024-02-04T00:00:00,,381.15,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
CHRIST CHURCH GRAMMAR SCHOOL,,,,,,,,,,JTW100219,,2024-02-01T00:00:00,,550.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
CHRIST CHURCH GRAMMAR SCHOOL,,,,,,,,,,JTW100219,,2024-02-01T00:00:00,,550.0,LAB1,1 HOURS LABOUR,4.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100222,,2024-02-04T00:00:00,,942.7,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100222,,2024-02-04T00:00:00,,942.7,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,2.0,147.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100222,,2024-02-04T00:00:00,,942.7,04145000,ADI SHACKLE PROTECTOR X591-N,1.0,48.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100222,,2024-02-04T00:00:00,,942.7,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100222,,2024-02-04T00:00:00,,942.7,CARD - RCUT 5202,CARD - RCUT BI-LOCK,10.0,21.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100223,,2024-02-04T00:00:00,,198.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100223,,2024-02-04T00:00:00,,198.0,CLAB1,1 HOURS LABOUR,1.0,90.0,0,,GST,0.0,Job,,,,,
The School Photographer,,,,,,,,,,JTW100230,,2024-02-04T00:00:00,,2502.39,PCM04KB50,SALTO ISO MIFARE CARD 4K WHT Pkt=50,6.0,376.65,0,,GST,0.0,Job,,,,,
The School Photographer,,,,,,,,,,JTW100230,,2024-02-04T00:00:00,,2502.39,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW100232,,2024-02-04T00:00:00,,172.7,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",1.0,142.0,0,,GST,0.0,Job,,,,,
Lyndale Secondary College,,,,,,,,,,JTW100232,,2024-02-04T00:00:00,,172.7,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100233,,2024-02-04T00:00:00,,5137.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100233,,2024-02-04T00:00:00,,5137.0,IK-996005S8ZPSB,Integriti/Inception 8 Zone LAN Expander Kit,2.0,850.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100233,,2024-02-04T00:00:00,,5137.0,PDX-DG65,Digigard Quad Element Digital Motion Detector,6.0,95.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100233,,2024-02-04T00:00:00,,5137.0,JELL,Cat 6 UTP LAN Outdoor GEL Filled Cable - 305m Roll on a Reel: Black,1.0,500.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100233,,2024-02-04T00:00:00,,5137.0,INSTALL,INSTALLATION ,1.0,1800.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,AJAX#30639,AJAX Hub 2 Plus Hub 2 (White),1.0,742.5,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,AJAX#35529,AJAX#35529 ReX 2 (Black),2.0,320.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,AJAX#30616,AJAX#30616 DoorProtect (White) REED,1.0,77.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,AJAX#52543,AJax FireProtect 2 SB (Heat/Smoke) White,24.0,242.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,CS9001,"CS 5 Amp Power Supply, with AC Fail and Battery Low, in Metal Box: 265x195x175mm",1.0,218.9,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,24.2,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,IR-998530,Multipath T4000 Security Communicator (Telstra/Optus),1.0,352.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100234,,2024-02-04T00:00:00,,9972.6,INSTALL,INSTALLATION ,1.0,2000.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5,HK-INT-GEN2-KIT8,"Hikvision 2nd Gen IP Intercom Kit, 1 to 1 Villa, Door & Room Station with Surface Mount",1.0,700.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5,HIK-KD8003-IME1,"Hikvision 2nd Gen IP Intercom, Door Station with Camera, 1x Button, IP65, 12VDC/POE",1.0,250.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5, HIK-KD-ACW3,"Hikvision 2nd Gen. Intercom, Door Station Housing, Surface Mount, Supports 1 Modules",1.0,95.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5,INSTALL,INSTALLATION ,1.0,1700.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100235,,2024-02-04T00:00:00,,3448.5,HIK-KH6320-WTE1,"Hikvision 2nd Gen IP Intercom, 7"" Touch Screen Room Station, WiFi, 1024 x 600, 12VDC/POE",1.0,290.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100272,,2024-02-18T00:00:00,,1002.1,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100272,,2024-02-18T00:00:00,,1002.1,TP-TPS13-5DC,"Tactical Power Supply, ECO, 13.5VDC, 5.0A, 13.8V Charger, AC Fail & Low Battery Outputs",1.0,336.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100272,,2024-02-18T00:00:00,,1002.1,TP-MEDIUM-KIT,"Tactical Enclosure, Medium, 340W x 430H x 145D & 2x PMD Standoffs",1.0,275.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100272,,2024-02-18T00:00:00,,1002.1,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100273,,2024-02-18T00:00:00,,1283.12,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100273,,2024-02-18T00:00:00,,1283.12,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,1016.47,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100273,,2024-02-18T00:00:00,,1283.12,LAB1,1 HOURS LABOUR,0.5,100.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100279,,2024-02-18T00:00:00,,1579.6,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100279,,2024-02-18T00:00:00,,1579.6,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100279,,2024-02-18T00:00:00,,1579.6,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,1121.0,0,,GST,0.0,Job,,,,,
McClelland College,,,,,,,,,,JTW100279,,2024-02-18T00:00:00,,1579.6,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100283,,2024-02-18T00:00:00,,3615.7,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100283,,2024-02-18T00:00:00,,3615.7,NRCR2,"NIDAC FORGE CONTROL RELAY, DPDT, 12/24VDC SELECTABLE",12.0,39.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100283,,2024-02-18T00:00:00,,3615.7,NECPLBWH,"NEPTUNE RESETTABLE CALL POINT WITH LED LIGHT/BUZZER, WHITE",11.0,69.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100283,,2024-02-18T00:00:00,,3615.7,INSTALL,INSTALLATION ,1.0,1300.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100283,,2024-02-18T00:00:00,,3615.7,NEPAWNCSFEG,"Press to Exit,ANSI,IP65,NO/NC/C,1.7mm SS,Flat EXIT,Grn",12.0,55.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100284,,2024-02-18T00:00:00,,951.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100284,,2024-02-18T00:00:00,,951.5,LAB1,1 HOURS LABOUR,7.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100284,,2024-02-18T00:00:00,,951.5,MISC,3.3 amp 12 v power supply ,1.0,65.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100286,,2024-02-19T00:00:00,,72.6,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK,1.0,66.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100289,,2024-02-19T00:00:00,,906.95,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100289,,2024-02-19T00:00:00,,906.95,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,724.5,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100290,,2024-02-22T00:00:00,,402.0,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",2.0,138.5,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100290,,2024-02-22T00:00:00,,402.0,PSM01K20,MIFARE 1K STICKER WHT PKT=20,1.0,110.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100290,,2024-02-22T00:00:00,,402.0,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Helix Solutions group,,,,,,,,,,JTW100291,,2024-02-22T00:00:00,,2310.0,LAB1,JACK LABOUR 2 DAYS ,1.0,2100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100294,,2024-02-22T00:00:00,,488.95,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,2.0,147.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100294,,2024-02-22T00:00:00,,488.95,CARD - RCUT 5202,CARD - RCUT BI-LOCK,7.0,21.5,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,EB750Z00IMB56,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK,8.0,969.2,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,8.0,99.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,PSPACEOPT0033,Bluenet option per door ,8.0,166.95,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,GATEWAYW3CAUS,"SALTO BLUEnet WIRELESS GATEWAY AUS, PoE, WHITE",2.0,518.63,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,6.0,160.68,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,AHNODE,NODE INSTALL ,6.0,40.0,0,,GST,0.0,Job,,,,,
Killester College,,,,,,,,,,JTW100295,,2024-02-22T00:00:00,,13774.79,AHGATE,GATEWAY INSTALL ,2.0,150.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100297,,2024-02-25T00:00:00,,1870.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100297,,2024-02-25T00:00:00,,1870.0,LAB1,1 HOURS LABOUR,16.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100298,,2024-02-25T00:00:00,,3788.91,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100298,,2024-02-25T00:00:00,,3788.91,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,3.0,60.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100298,,2024-02-25T00:00:00,,3788.91,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",3.0,38.35,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100298,,2024-02-25T00:00:00,,3788.91,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,3.0,1016.47,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,FES20,FSH E/STRIKE FES20 12/24v PTL/PTO NON MONITORED,1.0,291.9,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,CSD-WEL2220-RED,"Exit Button, Big Mushroom, Red, Std Stainless Steel Plate, Momentary",1.0,55.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,INSTALL,INSTALLATION ,1.0,1000.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,TP-RLB1-S,"Tactical Relay Board, 12VDC, SPDT, Single Input, Non-Buffered, 6A Contacts",1.0,22.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100299,,2024-02-25T00:00:00,,1765.39,NEPSDC1A01B,POWER SUPPLY 1A IN METAL ENCLOSURE WITH BATTERY CHARGING,1.0,136.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100301,,2024-02-25T00:00:00,,1479.5,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100301,,2024-02-25T00:00:00,,1479.5,EB7P0Z00IMBB6,SALTO XS4 ONE key overide Escutcheon w/- Z Lever (40-45mm door) IM & Black,1.0,1030.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100301,,2024-02-25T00:00:00,,1479.5,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
Log Cabin Park Accommodation,,,,,,,,,,JTW100302,,2024-02-26T00:00:00,,695.2,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Log Cabin Park Accommodation,,,,,,,,,,JTW100302,,2024-02-26T00:00:00,,695.2,CSEVO2,"CS 2 Door Access, Alarm Network Controller, 2000 Users",1.0,585.2,0,,GST,0.0,Job,,,,,
Casey Grange Retirement Village,,,,,,,,,,JTW100303,,2024-02-26T00:00:00,,236.5,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Casey Grange Retirement Village,,,,,,,,,,JTW100303,,2024-02-26T00:00:00,,236.5,LAB1,1 HOURS LABOUR,1.0,110.0,0,,GST,0.0,Job,,,,,
Casey Grange Retirement Village,,,,,,,,,,JTW100303,,2024-02-26T00:00:00,,236.5,AAA ,AAA Battery,6.0,2.75,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100308,,2024-02-28T00:00:00,,134.75,CARD - RCUT 5202,CARD - RCUT BI-LOCK,5.0,21.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100308,,2024-02-28T00:00:00,,134.75,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100309,,2024-02-28T00:00:00,,4664.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100309,,2024-02-28T00:00:00,,4664.0,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,27.0,70.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100309,,2024-02-28T00:00:00,,4664.0,INSTALL,INSTALLATION OF CABLES FOR DOOR CONTROLLERS AND WALL READERS ,1.0,1600.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100309,,2024-02-28T00:00:00,,4664.0,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,650.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100310,,2024-02-28T00:00:00,,1329.9,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100310,,2024-02-28T00:00:00,,1329.9,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,1021.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100310,,2024-02-28T00:00:00,,1329.9,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,88.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100311,,2024-02-28T00:00:00,,284.9,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100311,,2024-02-28T00:00:00,,284.9,MINI60MM, D/LATCH 530-12 SC 60MM B/SET,1.0,59.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100311,,2024-02-28T00:00:00,,284.9,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100312,,2024-02-29T00:00:00,,1342.24,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100312,,2024-02-29T00:00:00,,1342.24, EB756Z00IMBB6,SALTO XS4 ONE BLE PRIVACY ESCUTCHEON w/- Z LEVER (40-45mm) IM & BLACK,1.0,1021.87,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100312,,2024-02-29T00:00:00,,1342.24,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100312,,2024-02-29T00:00:00,,1342.24,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",1.0,38.35,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100313,,2024-02-29T00:00:00,,9024.05,CD52 CAMERA,CAMERA AND 3 YEARS SUBSCRIPTION 30 DAYS OF STORAGE ,2.0,2678.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100313,,2024-02-29T00:00:00,,9024.05,SV23SENSOR,SV23 SENSOR WITH 3 YEARS SUBSCRIPTION ,2.0,2449.3,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100314,,2024-02-29T00:00:00,,31032.14,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100314,,2024-02-29T00:00:00,,31032.14,CD52 CAMERA,CAMERA AND 3 YEARS SUBSCRIPTION 30 DAYS OF STORAGE ,6.0,2678.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100314,,2024-02-29T00:00:00,,31032.14,SV23SENSOR,SV23 SENSOR WITH 3 YEARS SUBSCRIPTION ,6.0,2449.3,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100314,,2024-02-29T00:00:00,,31032.14,INSTALL,INSTALLATION ,1.0,3500.0,0,,GST,0.0,Job,,,,,
MBE POINT COOK,,,,,,,,,,JTW100315,,2024-03-01T00:00:00,,45.1,P2GSM,GSM ALARM MONITORING,1.0,45.1,0,,GST,0.0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW100316,,2024-03-01T00:00:00,,96.01,P2GSMDOM,GSM ALARM MONITORING NEW PLUMBLING SOLUTIONS - NORTHCOTE - MPATH-TM029683 MP-C-S-12HMULTIPATH COMMERCIAL SINGLE SIM P02 Since 18/03/2019,2.0,43.64,0,,GST,0.0,Job,,,,,
Ausgroup Alliance,,,,,,,,,,JTW100317,,2024-03-01T00:00:00,,49.5,P2GSMDOM,GSM ALARM MONITORING AUS GROUP ALLIANCE - KEYSBOROUGH MPATH-TM020005 MP-C-S-12H MULTIPATH COMMERCIAL SINGLE SIM P02 Since 26/09/2017,1.0,45.0,0,,GST,0.0,Job,,,,,
DINEAMIC,,,,,,,,,,JTW100318,,2024-03-01T00:00:00,,45.65,P2GSM,GSM ALARM MONITORING,1.0,41.5,0,,GST,0.0,Job,,,,,
Marcel Harvey,,,,,,,,,,JTW100319,,2024-03-01T00:00:00,,37.62,P2GSM,GSM ALARM MONITORING TEMPLESTOWE PA-R-20M PARADOX RESIDENTIAL  Since15/12/2016,1.0,34.2,0,,GST,0.0,Job,,,,,
Locksmith Services ,,,,,,,,,,JTW100320,,2024-03-01T00:00:00,,50.0,P2GSMDOM,GSM ALARM MONITORING  ELITE WAY  Since 05/04/2019,1.0,45.45,0,,GST,0.0,Job,,,,,
Amit ,,,,,,,,,,JTW100321,,2024-03-01T00:00:00,,33.0,JTWSKY,SKYCOMMAND NOTIFICATIONS MONTHLY,3.0,11.0,0,,GST,0.0,Job,,,,,
Texco Contracting Pty Ltd ,,,,,,,,,,JTW100322,,2024-03-01T00:00:00,,33.0,JTWSKY,SKYCOMMAND NOTIFICATIONS MONTLY,3.0,11.0,0,,GST,0.0,Job,,,,,
Nossal High School,,,,,,,,,,JTW100236,,2024-02-04T00:00:00,,1228.12,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Nossal High School,,,,,,,,,,JTW100236,,2024-02-04T00:00:00,,1228.12,EB750Z00IMB56,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK,1.0,1016.47,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100239,,2024-02-05T00:00:00,,498.63,PCM01KB50,SALTO ISO MIFARE CARD 1K WHT Pkt=50,2.0,219.15,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100239,,2024-02-05T00:00:00,,498.63,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,1.0,1014.62,0,,GST,0.0,Job,,,,,
